ra,dec,brickname
49.13513513513514,-39.75,0491m397
49.13793103448276,-43.75,0491m437
49.15384615384615,-25.75,0491m257
49.15605095541401,-29.5,0491m295
49.15721231766613,-31.25,0491m312
49.15966386554622,-34.5,0491m345
49.16095890410959,-36.0,0491m360
49.16230366492147,-37.5,0491m375
49.16515426497278,-40.25,0491m402
49.17956656346749,-26.5,0491m265
49.181102362204726,-28.25,0491m282
49.18604651162791,-33.5,0491m335
49.18781725888325,-35.0,0491m350
49.189655172413794,-36.5,0491m365
49.19156414762742,-38.0,0491m380
49.19561243144424,-40.75,0491m407
49.20760697305864,-29.0,0492m290
49.20967741935484,-30.75,0492m307
49.21182266009852,-32.5,0492m325
49.214046822742475,-34.0,0492m340
49.21875,-37.0,0492m370
49.2212389380531,-38.5,0492m385
49.226519337016576,-41.25,0492m412
49.22932330827068,-42.5,0492m425
49.23197492163009,-27.75,0492m277
49.239669421487605,-33.0,0492m330
49.25133689839572,-39.0,0492m390
49.257884972170686,-41.75,0492m417
49.25867507886435,-28.5,0492m285
49.26136363636363,-43.0,0492m430
49.26163723916533,-30.25,0492m302
49.26470588235294,-32.0,0492m320
49.26499032882012,-44.25,0492m442
49.27914110429448,-25.25,0492m252
49.281867145421906,-39.5,0492m395
49.28237129485179,-27.25,0492m272
49.28971962616822,-42.25,0492m422
49.29389312977099,-43.5,0492m435
49.2964824120603,-34.25,0492m342
49.29824561403509,-44.75,0492m447
49.30034129692833,-35.75,0493m357
49.30434782608695,-37.25,0493m372
49.30555555555556,-26.0,0493m260
49.30926216640503,-28.0,0493m280
49.3128390596745,-40.0,0493m400
49.31309904153355,-29.75,0493m297
49.31707317073171,-31.5,0493m315
49.325463743676224,-34.75,0493m347
49.32692307692308,-44.0,0493m440
49.329896907216494,-36.25,0493m362
49.33229813664596,-26.75,0493m267
49.334500875656744,-37.75,0493m377
49.340836012861736,-30.5,0493m305
49.34426229508197,-40.5,0493m405
49.35,-33.75,0493m337
49.354838709677416,-25.5,0493m255
49.354838709677416,-35.25,0493m352
49.359375,-27.5,0493m275
49.3598615916955,-36.75,0493m367
49.36406995230524,-29.25,0493m292
49.36507936507937,-38.25,0493m382
49.36893203883495,-31.0,0493m310
49.373970345963755,-32.75,0493m327
49.37614678899082,-41.0,0493m410
49.381761978361666,-26.25,0493m262
49.392,-30.0,0493m300
49.39609236234458,-38.75,0493m387
49.39739413680782,-31.75,0493m317
49.40298507462686,-33.25,0494m332
49.40850277264325,-41.5,0494m415
49.40902021772939,-27.0,0494m270
49.414556962025316,-28.75,0494m287
49.41509433962264,-42.75,0494m427
49.42622950819672,-32.25,0494m322
49.42754919499106,-39.25,0494m392
49.43076923076923,-25.75,0494m257
49.43877551020408,-35.5,0494m355
49.44134078212291,-42.0,0494m420
49.44267515923567,-29.5,0494m295
49.448669201520914,-43.25,0494m432
49.44894651539708,-31.25,0494m312
49.45631067961165,-44.5,0494m445
49.45820433436533,-26.5,0494m265
49.45945945945946,-39.75,0494m397
49.46218487394958,-34.5,0494m345
49.46456692913386,-28.25,0494m282
49.46917808219178,-36.0,0494m360
49.47643979057592,-37.5,0494m375
49.48275862068966,-43.75,0494m437
49.48504983388705,-33.5,0494m335
49.491833030852995,-40.25,0494m402
49.49238578680203,-35.0,0494m350
49.49286846275753,-29.0,0494m290
49.5,-30.75,0495m307
49.5,-36.5,0495m365
49.50738916256157,-32.5,0495m325
49.5079086115993,-38.0,0495m380
49.5141065830721,-27.75,0495m277
49.51505016722408,-34.0,0495m340
49.52468007312614,-40.75,0495m407
49.53125,-37.0,0495m370
49.53719008264463,-33.0,0495m330
49.53982300884956,-38.5,0495m385
49.542586750788644,-28.5,0495m285
49.550561797752806,-30.25,0495m302
49.55521472392638,-25.25,0495m252
49.55801104972376,-41.25,0495m412
49.55882352941177,-32.0,0495m320
49.563182527301095,-27.25,0495m272
49.567669172932334,-42.5,0495m425
49.57219251336898,-39.0,0495m390
49.583333333333336,-26.0,0495m260
49.59183673469388,-28.0,0495m280
49.59183673469388,-41.75,0495m417
49.597989949748744,-34.25,0495m342
49.60063897763578,-29.75,0496m297
49.60227272727273,-43.0,0496m430
49.605026929982046,-39.5,0496m395
49.60750853242321,-35.75,0496m357
49.609756097560975,-31.5,0496m315
49.61180124223603,-26.75,0496m267
49.61315280464217,-44.25,0496m442
49.61739130434783,-37.25,0496m372
49.626168224299064,-42.25,0496m422
49.62900505902192,-34.75,0496m347
49.630225080385856,-30.5,0496m305
49.63133640552996,-25.5,0496m255
49.63740458015267,-43.5,0496m435
49.638336347197104,-40.0,0496m400
49.63917525773196,-36.25,0496m362
49.640625,-27.5,0496m275
49.64912280701754,-44.75,0496m447
49.649737302977236,-37.75,0496m377
49.65,-33.75,0496m337
49.650238473767885,-29.25,0496m292
49.65996908809892,-26.25,0496m262
49.66019417475728,-31.0,0496m310
49.66044142614601,-35.25,0496m352
49.67051070840198,-32.75,0496m327
49.67128027681661,-36.75,0496m367
49.67213114754098,-40.5,0496m405
49.67307692307692,-44.0,0496m440
49.68,-30.0,0496m300
49.682539682539684,-38.25,0496m382
49.68895800933126,-27.0,0496m270
49.69055374592834,-31.75,0496m317
49.699367088607595,-28.75,0496m287
49.701492537313435,-33.25,0497m332
49.706422018348626,-41.0,0497m410
49.707692307692305,-25.75,0497m257
49.715808170515096,-38.75,0497m387
49.721311475409834,-32.25,0497m322
49.72929936305732,-29.5,0497m295
49.73684210526316,-26.5,0497m265
49.740680713128036,-31.25,0497m312
49.741219963031426,-41.5,0497m415
49.744897959183675,-35.5,0497m355
49.74803149606299,-28.25,0497m282
49.749552772808585,-39.25,0497m392
49.75471698113208,-42.75,0497m427
49.76470588235294,-34.5,0497m345
49.77653631284916,-42.0,0497m420
49.77739726027397,-36.0,0497m360
49.77812995245642,-29.0,0497m290
49.78378378378378,-39.75,0497m397
49.78405315614618,-33.5,0497m335
49.79032258064516,-30.75,0497m307
49.79057591623037,-37.5,0497m375
49.79087452471483,-43.25,0497m432
49.79623824451411,-27.75,0497m277
49.796954314720814,-35.0,0497m350
49.80295566502463,-32.5,0498m325
49.80582524271845,-44.5,0498m445
49.810344827586206,-36.5,0498m365
49.81605351170568,-34.0,0498m340
49.81851179673321,-40.25,0498m402
49.82425307557118,-38.0,0498m380
49.82649842271293,-28.5,0498m285
49.827586206896555,-43.75,0498m437
49.831288343558285,-25.25,0498m252
49.83471074380165,-33.0,0498m330
49.83948635634029,-30.25,0498m302
49.84375,-37.0,0498m370
49.84399375975039,-27.25,0498m272
49.85294117647059,-32.0,0498m320
49.853747714808044,-40.75,0498m407
49.85840707964602,-38.5,0498m385
49.861111111111114,-26.0,0498m260
49.87441130298273,-28.0,0498m280
49.88817891373802,-29.75,0498m297
49.889502762430936,-41.25,0498m412
49.891304347826086,-26.75,0498m267
49.893048128342244,-39.0,0498m390
49.89949748743719,-34.25,0498m342
49.90243902439025,-31.5,0499m315
49.90601503759399,-42.5,0499m425
49.90783410138249,-25.5,0499m255
49.91467576791809,-35.75,0499m357
49.91961414790997,-30.5,0499m305
49.921875,-27.5,0499m275
49.92578849721707,-41.75,0499m417
49.92818671454219,-39.5,0499m395
49.93043478260869,-37.25,0499m372
49.932546374367625,-34.75,0499m347
49.93640699523053,-29.25,0499m292
49.938176197836164,-26.25,0499m262
49.94318181818182,-43.0,0499m430
49.94845360824742,-36.25,0499m362
49.95,-33.75,0499m337
49.95145631067961,-31.0,0499m310
49.96131528046422,-44.25,0499m442
49.96261682242991,-42.25,0499m422
49.96383363471971,-40.0,0499m400
49.96497373029772,-37.75,0499m377
49.9660441426146,-35.25,0499m352
49.9670510708402,-32.75,0499m327
49.968,-30.0,0499m300
49.968895800933126,-27.0,0499m270
49.98091603053435,-43.5,0499m435
49.982698961937714,-36.75,0499m367
49.98371335504886,-31.75,0499m317
49.984177215189874,-28.75,0499m287
49.98461538461538,-25.75,0499m257
50.0,-33.25,0500m332
50.0,-38.25,0500m382
50.0,-40.5,0500m405
50.0,-44.75,0500m447
50.01547987616099,-26.5,0500m265
50.01592356687898,-29.5,0500m295
50.01639344262295,-32.25,0500m322
50.01923076923077,-44.0,0500m440
50.031496062992126,-28.25,0500m282
50.032414910858996,-31.25,0500m312
50.03552397868561,-38.75,0500m387
50.03669724770642,-41.0,0500m410
50.05102040816327,-35.5,0500m355
50.06339144215531,-29.0,0500m290
50.0672268907563,-34.5,0500m345
50.07155635062612,-39.25,0500m392
50.07393715341959,-41.5,0500m415
50.078369905956116,-27.75,0500m277
50.08064516129032,-30.75,0500m307
50.08305647840532,-33.5,0500m335
50.08561643835616,-36.0,0500m360
50.094339622641506,-42.75,0500m427
50.09852216748769,-32.5,0500m325
50.101522842639596,-35.0,0501m350
50.10471204188482,-37.5,0501m375
50.107361963190186,-25.25,0501m252
50.108108108108105,-39.75,0501m397
50.110410094637224,-28.5,0501m285
50.11173184357542,-42.0,0501m420
50.11705685618729,-34.0,0501m340
50.12068965517241,-36.5,0501m365
50.124804992199685,-27.25,0501m272
50.12841091492777,-30.25,0501m302
50.13223140495868,-33.0,0501m330
50.133079847908746,-43.25,0501m432
50.138888888888886,-26.0,0501m260
50.14059753954306,-38.0,0501m380
50.14519056261343,-40.25,0501m402
50.14705882352941,-32.0,0501m320
50.15533980582524,-44.5,0501m445
50.15625,-37.0,0501m370
50.15698587127159,-28.0,0501m280
50.17080745341615,-26.75,0501m267
50.172413793103445,-43.75,0501m437
50.17571884984026,-29.75,0501m297
50.176991150442475,-38.5,0501m385
50.18281535648995,-40.75,0501m407
50.184331797235025,-25.5,0501m255
50.19512195121951,-31.5,0501m315
50.20100502512563,-34.25,0502m342
50.203125,-27.5,0502m275
50.20900321543408,-30.5,0502m305
50.213903743315505,-39.0,0502m390
50.216383307573416,-26.25,0502m262
50.22099447513812,-41.25,0502m412
50.22184300341297,-35.75,0502m357
50.22257551669316,-29.25,0502m292
50.23608768971332,-34.75,0502m347
50.24271844660194,-31.0,0502m310
50.243478260869566,-37.25,0502m372
50.244360902255636,-42.5,0502m425
50.24883359253499,-27.0,0502m270
50.25,-33.75,0502m337
50.25134649910233,-39.5,0502m395
50.256,-30.0,0502m300
50.25773195876289,-36.25,0502m362
50.25974025974026,-41.75,0502m417
50.261538461538464,-25.75,0502m257
50.26359143327842,-32.75,0502m327
50.26898734177215,-28.75,0502m287
50.27164685908319,-35.25,0502m352
50.27687296416938,-31.75,0502m317
50.280210157618214,-37.75,0502m377
50.28409090909091,-43.0,0502m430
50.289330922242314,-40.0,0502m400
50.294117647058826,-26.5,0502m265
50.294117647058826,-36.75,0502m367
50.298507462686565,-33.25,0502m332
50.299065420560744,-42.25,0502m422
50.302547770700635,-29.5,0503m295
50.30947775628627,-44.25,0503m442
50.31147540983606,-32.25,0503m322
50.31496062992126,-28.25,0503m282
50.317460317460316,-38.25,0503m382
50.32414910858995,-31.25,0503m312
50.32442748091603,-43.5,0503m435
50.32786885245902,-40.5,0503m405
50.3486529318542,-29.0,0503m290
50.35087719298246,-44.75,0503m447
50.355239786856124,-38.75,0503m387
50.357142857142854,-35.5,0503m355
50.36050156739812,-27.75,0503m277
50.36538461538461,-44.0,0503m440
50.36697247706422,-41.0,0503m410
50.36974789915966,-34.5,0503m345
50.37096774193548,-30.75,0503m307
50.38205980066445,-33.5,0503m335
50.38343558282209,-25.25,0503m252
50.39355992844365,-39.25,0503m392
50.39383561643836,-36.0,0503m360
50.39408866995074,-32.5,0503m325
50.39432176656151,-28.5,0503m285
50.40561622464899,-27.25,0504m272
50.40609137055838,-35.0,0504m350
50.406654343807766,-41.5,0504m415
50.416666666666664,-26.0,0504m260
50.41733547351525,-30.25,0504m302
50.4180602006689,-34.0,0504m340
50.41884816753927,-37.5,0504m375
50.429752066115704,-33.0,0504m330
50.43103448275862,-36.5,0504m365
50.432432432432435,-39.75,0504m397
50.43396226415094,-42.75,0504m427
50.43956043956044,-28.0,0504m280
50.44117647058823,-32.0,0504m320
50.44692737430167,-42.0,0504m420
50.45031055900621,-26.75,0504m267
50.45694200351494,-38.0,0504m380
50.46082949308756,-25.5,0504m255
50.46325878594249,-29.75,0504m297
50.46875,-37.0,0504m370
50.471869328493646,-40.25,0504m402
50.47528517110266,-43.25,0504m432
50.484375,-27.5,0504m275
50.48780487804878,-31.5,0504m315
50.49459041731066,-26.25,0504m262
50.49557522123894,-38.5,0504m385
50.4983922829582,-30.5,0504m305
50.50251256281407,-34.25,0505m342
50.50485436893204,-44.5,0505m445
50.508744038155804,-29.25,0505m292
50.51188299817185,-40.75,0505m407
50.51724137931034,-43.75,0505m437
50.52877138413686,-27.0,0505m270
50.52901023890785,-35.75,0505m357
50.53398058252427,-31.0,0505m310
50.53475935828877,-39.0,0505m390
50.53846153846154,-25.75,0505m257
50.53962900505902,-34.75,0505m347
50.544,-30.0,0505m300
50.55,-33.75,0505m337
50.552486187845304,-41.25,0505m412
50.55379746835443,-28.75,0505m287
50.55652173913043,-37.25,0505m372
50.560131795716636,-32.75,0505m327
50.56701030927835,-36.25,0505m362
50.5700325732899,-31.75,0505m317
50.57275541795666,-26.5,0505m265
50.57450628366248,-39.5,0505m395
50.57724957555178,-35.25,0505m352
50.58270676691729,-42.5,0505m425
50.589171974522294,-29.5,0505m295
50.593692022263454,-41.75,0505m417
50.595446584938706,-37.75,0505m377
50.59701492537314,-33.25,0505m332
50.59842519685039,-28.25,0505m282
50.60553633217993,-36.75,0506m367
50.60655737704918,-32.25,0506m322
50.614828209764916,-40.0,0506m400
50.61588330632091,-31.25,0506m312
50.625,-43.0,0506m430
50.633914421553094,-29.0,0506m290
50.63492063492063,-38.25,0506m382
50.63551401869159,-42.25,0506m422
50.642633228840126,-27.75,0506m277
50.65573770491803,-40.5,0506m405
50.657640232108314,-44.25,0506m442
50.65950920245399,-25.25,0506m252
50.66129032258065,-30.75,0506m307
50.66326530612245,-35.5,0506m355
50.66793893129771,-43.5,0506m435
50.67226890756302,-34.5,0506m345
50.674955595026645,-38.75,0506m387
50.678233438485805,-28.5,0506m285
50.68106312292359,-33.5,0506m335
50.68642745709828,-27.25,0506m272
50.689655172413794,-32.5,0506m325
50.69444444444444,-26.0,0506m260
50.69724770642202,-41.0,0506m410
50.70175438596491,-44.75,0507m447
50.70205479452055,-36.0,0507m360
50.706260032102726,-30.25,0507m302
50.71065989847716,-35.0,0507m350
50.71153846153846,-44.0,0507m440
50.715563506261184,-39.25,0507m392
50.719063545150505,-34.0,0507m340
50.722135007849296,-28.0,0507m280
50.72727272727273,-33.0,0507m330
50.72981366459627,-26.75,0507m267
50.73298429319372,-37.5,0507m375
50.73529411764706,-32.0,0507m320
50.73732718894009,-25.5,0507m255
50.73937153419593,-41.5,0507m415
50.741379310344826,-36.5,0507m365
50.75079872204473,-29.75,0507m297
50.75675675675676,-39.75,0507m397
50.765625,-27.5,0507m275
50.77279752704791,-26.25,0507m262
50.77328646748682,-38.0,0507m380
50.77358490566038,-42.75,0507m427
50.78048780487805,-31.5,0507m315
50.78125,-37.0,0507m370
50.78212290502793,-42.0,0507m420
50.78778135048231,-30.5,0507m305
50.79491255961844,-29.25,0507m292
50.798548094373864,-40.25,0507m402
50.80402010050251,-34.25,0508m342
50.80870917573873,-27.0,0508m270
50.8141592920354,-38.5,0508m385
50.815384615384616,-25.75,0508m257
50.81749049429658,-43.25,0508m432
50.8252427184466,-31.0,0508m310
50.832,-30.0,0508m300
50.83617747440273,-35.75,0508m357
50.83860759493671,-28.75,0508m287
50.840950639853745,-40.75,0508m407
50.843170320404724,-34.75,0508m347
50.85,-33.75,0508m337
50.85139318885449,-26.5,0508m265
50.85436893203884,-44.5,0508m445
50.855614973262036,-39.0,0508m390
50.85667215815486,-32.75,0508m327
50.86206896551724,-43.75,0508m437
50.86319218241042,-31.75,0508m317
50.869565217391305,-37.25,0508m372
50.87579617834395,-29.5,0508m295
50.876288659793815,-36.25,0508m362
50.881889763779526,-28.25,0508m282
50.882852292020374,-35.25,0508m352
50.88397790055249,-41.25,0508m412
50.8955223880597,-33.25,0508m332
50.89766606822262,-39.5,0508m395
50.90163934426229,-32.25,0509m322
50.90761750405186,-31.25,0509m312
50.91068301225919,-37.75,0509m377
50.916955017301035,-36.75,0509m367
50.91917591125198,-29.0,0509m290
50.921052631578945,-42.5,0509m425
50.924764890282134,-27.75,0509m277
50.92764378478664,-41.75,0509m417
50.93558282208589,-25.25,0509m252
50.940325497287525,-40.0,0509m400
50.95161290322581,-30.75,0509m307
50.95238095238095,-38.25,0509m382
50.96214511041009,-28.5,0509m285
50.96590909090909,-43.0,0509m430
50.967238689547585,-27.25,0509m272
50.96938775510204,-35.5,0509m355
50.97196261682243,-42.25,0509m422
50.97222222222222,-26.0,0509m260
50.97478991596638,-34.5,0509m345
50.98006644518272,-33.5,0509m335
50.98360655737705,-40.5,0509m405
50.98522167487685,-32.5,0509m325
50.99467140319716,-38.75,0509m387
50.99518459069021,-30.25,0509m302
51.00470957613815,-28.0,0510m280
51.005802707930364,-44.25,0510m442
51.00931677018634,-26.75,0510m267
51.01027397260274,-36.0,0510m360
51.01145038167939,-43.5,0510m435
51.013824884792626,-25.5,0510m255
51.015228426395936,-35.0,0510m350
51.020066889632105,-34.0,0510m340
51.02479338842975,-33.0,0510m330
51.027522935779814,-41.0,0510m410
51.029411764705884,-32.0,0510m320
51.03756708407871,-39.25,0510m392
51.03833865814696,-29.75,0510m297
51.046875,-27.5,0510m275
51.047120418848166,-37.5,0510m375
51.051004636785166,-26.25,0510m262
51.05172413793103,-36.5,0510m365
51.05263157894737,-44.75,0510m447
51.05769230769231,-44.0,0510m440
51.072088724584106,-41.5,0510m415
51.073170731707314,-31.5,0510m315
51.07717041800643,-30.5,0510m305
51.08108108108108,-29.25,0510m292
51.08108108108108,-39.75,0510m397
51.088646967340594,-27.0,0510m270
51.0896309314587,-38.0,0510m380
51.09230769230769,-25.75,0510m257
51.09375,-37.0,0510m370
51.10552763819096,-34.25,0511m342
51.113207547169814,-42.75,0511m427
51.116504854368934,-31.0,0511m310
51.11731843575419,-42.0,0511m420
51.12,-30.0,0511m300
51.12341772151899,-28.75,0511m287
51.12522686025408,-40.25,0511m402
51.130030959752325,-26.5,0511m265
51.13274336283186,-38.5,0511m385
51.14334470989761,-35.75,0511m357
51.14671163575042,-34.75,0511m347
51.15,-33.75,0511m337
51.15321252059308,-32.75,0511m327
51.156351791530945,-31.75,0511m317
51.159695817490494,-43.25,0511m432
51.16242038216561,-29.5,0511m295
51.16535433070866,-28.25,0511m282
51.17001828153565,-40.75,0511m407
51.1764705882353,-39.0,0511m390
51.18260869565217,-37.25,0511m372
51.18556701030928,-36.25,0511m362
51.188455008488965,-35.25,0511m352
51.19402985074627,-33.25,0511m332
51.19672131147541,-32.25,0511m322
51.19935170178282,-31.25,0511m312
51.20388349514563,-44.5,0512m445
51.20443740095087,-29.0,0512m290
51.206896551724135,-27.75,0512m277
51.206896551724135,-43.75,0512m437
51.21165644171779,-25.25,0512m252
51.21546961325967,-41.25,0512m412
51.22082585278277,-39.5,0512m395
51.225919439579684,-37.75,0512m377
51.22837370242215,-36.75,0512m367
51.24193548387097,-30.75,0512m307
51.246056782334385,-28.5,0512m285
51.24804992199688,-27.25,0512m272
51.25,-26.0,0512m260
51.2593984962406,-42.5,0512m425
51.26159554730983,-41.75,0512m417
51.265822784810126,-40.0,0512m400
51.26984126984127,-38.25,0512m382
51.275510204081634,-35.5,0512m355
51.27731092436975,-34.5,0512m345
51.27906976744186,-33.5,0512m335
51.2807881773399,-32.5,0512m325
51.28410914927769,-30.25,0512m302
51.287284144427005,-28.0,0512m280
51.2888198757764,-26.75,0512m267
51.29032258064516,-25.5,0512m255
51.30681818181818,-43.0,0513m430
51.308411214953274,-42.25,0513m422
51.31147540983606,-40.5,0513m405
51.314387211367674,-38.75,0513m387
51.31849315068493,-36.0,0513m360
51.31979695431472,-35.0,0513m350
51.32107023411371,-34.0,0513m340
51.32231404958678,-33.0,0513m330
51.3235294117647,-32.0,0513m320
51.325878594249204,-29.75,0513m297
51.328125,-27.5,0513m275
51.32921174652241,-26.25,0513m262
51.353965183752415,-44.25,0513m442
51.35496183206107,-43.5,0513m435
51.357798165137616,-41.0,0513m410
51.35957066189624,-39.25,0513m392
51.361256544502616,-37.5,0513m375
51.36206896551724,-36.5,0513m365
51.36585365853659,-31.5,0513m315
51.366559485530544,-30.5,0513m305
51.36724960254372,-29.25,0513m292
51.368584758942454,-27.0,0513m270
51.36923076923077,-25.75,0513m257
51.40350877192982,-44.75,0514m447
51.40384615384615,-44.0,0514m440
51.40480591497227,-41.5,0514m415
51.4054054054054,-39.75,0514m397
51.40597539543058,-38.0,0514m380
51.40625,-37.0,0514m370
51.4070351758794,-34.25,0514m342
51.407766990291265,-31.0,0514m310
51.408,-30.0,0514m300
51.40822784810127,-28.75,0514m287
51.408668730650156,-26.5,0514m265
51.44881889763779,-28.25,0514m282
51.44904458598726,-29.5,0514m295
51.44951140065147,-31.75,0514m317
51.4497528830313,-32.75,0514m327
51.45,-33.75,0514m337
51.45025295109612,-34.75,0514m347
51.45051194539249,-35.75,0514m357
51.45132743362832,-38.5,0514m385
51.4519056261343,-40.25,0514m402
51.452513966480446,-42.0,0514m420
51.45283018867924,-42.75,0514m427
51.487730061349694,-25.25,0514m252
51.489028213166144,-27.75,0514m277
51.48969889064976,-29.0,0514m290
51.49108589951378,-31.25,0514m312
51.49180327868852,-32.25,0514m322
51.492537313432834,-33.25,0514m332
51.49405772495756,-35.25,0514m352
51.49484536082474,-36.25,0514m362
51.495652173913044,-37.25,0514m372
51.49732620320856,-39.0,0514m390
51.49908592321755,-40.75,0514m407
51.50190114068441,-43.25,0515m432
51.52777777777778,-26.0,0515m260
51.528861154446176,-27.25,0515m272
51.52996845425867,-28.5,0515m285
51.53225806451613,-30.75,0515m307
51.53979238754325,-36.75,0515m367
51.541155866900176,-37.75,0515m377
51.54398563734291,-39.5,0515m395
51.54696132596685,-41.25,0515m412
51.55172413793103,-43.75,0515m437
51.55339805825243,-44.5,0515m445
51.566820276497694,-25.5,0515m255
51.56832298136646,-26.75,0515m267
51.569858712715856,-28.0,0515m280
51.57303370786517,-30.25,0515m302
51.576354679802954,-32.5,0515m325
51.57807308970099,-33.5,0515m335
51.57983193277311,-34.5,0515m345
51.58163265306123,-35.5,0515m355
51.58730158730159,-38.25,0515m382
51.59132007233273,-40.0,0515m400
51.59554730983302,-41.75,0515m417
51.597744360902254,-42.5,0515m425
51.60741885625966,-26.25,0516m262
51.609375,-27.5,0516m275
51.61341853035144,-29.75,0516m297
51.61764705882353,-32.0,0516m320
51.6198347107438,-33.0,0516m330
51.62207357859532,-34.0,0516m340
51.6243654822335,-35.0,0516m350
51.62671232876713,-36.0,0516m360
51.63410301953819,-38.75,0516m387
51.63934426229508,-40.5,0516m405
51.64485981308411,-42.25,0516m422
51.646153846153844,-25.75,0516m257
51.64772727272727,-43.0,0516m430
51.64852255054432,-27.0,0516m270
51.65341812400636,-29.25,0516m292
51.655948553054664,-30.5,0516m305
51.65853658536585,-31.5,0516m315
51.672413793103445,-36.5,0516m365
51.675392670157066,-37.5,0516m375
51.681574239713775,-39.25,0516m392
51.68730650154799,-26.5,0516m265
51.68807339449541,-41.0,0516m410
51.69303797468354,-28.75,0516m287
51.696,-30.0,0516m300
51.69847328244275,-43.5,0516m435
51.699029126213595,-31.0,0516m310
51.702127659574465,-44.25,0517m442
51.70854271356784,-34.25,0517m342
51.71875,-37.0,0517m370
51.72231985940246,-38.0,0517m380
51.729729729729726,-39.75,0517m397
51.732283464566926,-28.25,0517m282
51.73566878980892,-29.5,0517m295
51.737523105360445,-41.5,0517m415
51.74267100977199,-31.75,0517m317
51.74629324546952,-32.75,0517m327
51.75,-33.75,0517m337
51.75,-44.0,0517m440
51.75379426644182,-34.75,0517m347
51.75438596491228,-44.75,0517m447
51.75767918088737,-35.75,0517m357
51.763803680981596,-25.25,0517m252
51.769911504424776,-38.5,0517m385
51.77115987460815,-27.75,0517m277
51.77496038034865,-29.0,0517m290
51.77858439201452,-40.25,0517m402
51.78282009724473,-31.25,0517m312
51.78688524590164,-32.25,0517m322
51.787709497206706,-42.0,0517m420
51.791044776119406,-33.25,0517m332
51.79245283018868,-42.75,0517m427
51.79966044142615,-35.25,0517m352
51.8041237113402,-36.25,0518m362
51.80555555555556,-26.0,0518m260
51.80869565217391,-37.25,0518m372
51.80967238689548,-27.25,0518m272
51.813880126182966,-28.5,0518m285
51.81818181818182,-39.0,0518m390
51.82258064516129,-30.75,0518m307
51.82815356489945,-40.75,0518m407
51.84331797235023,-25.5,0518m255
51.844106463878326,-43.25,0518m432
51.84782608695652,-26.75,0518m267
51.85121107266436,-36.75,0518m367
51.85243328100471,-28.0,0518m280
51.85639229422067,-37.75,0518m377
51.861958266452646,-30.25,0518m302
51.867145421903054,-39.5,0518m395
51.87192118226601,-32.5,0518m325
51.87707641196013,-33.5,0518m335
51.87845303867403,-41.25,0518m412
51.88235294117647,-34.5,0518m345
51.88562596599691,-26.25,0518m262
51.88775510204081,-35.5,0518m355
51.890625,-27.5,0518m275
51.89655172413793,-43.75,0518m437
51.90095846645367,-29.75,0519m297
51.90291262135922,-44.5,0519m445
51.904761904761905,-38.25,0519m382
51.911764705882355,-32.0,0519m320
51.91681735985534,-40.0,0519m400
51.917355371900825,-33.0,0519m330
51.92307692307692,-25.75,0519m257
51.92307692307692,-34.0,0519m340
51.92846034214619,-27.0,0519m270
51.92893401015228,-35.0,0519m350
51.929499072356215,-41.75,0519m417
51.93493150684932,-36.0,0519m360
51.93609022556391,-42.5,0519m425
51.939586645469,-29.25,0519m292
51.945337620578776,-30.5,0519m305
51.951219512195124,-31.5,0519m315
51.9538188277087,-38.75,0519m387
51.96594427244582,-26.5,0519m265
51.967213114754095,-40.5,0519m405
51.97784810126582,-28.75,0519m287
51.981308411214954,-42.25,0519m422
51.98275862068966,-36.5,0519m365
51.984,-30.0,0519m300
51.98863636363637,-43.0,0519m430
51.989528795811516,-37.5,0519m375
51.99029126213592,-31.0,0519m310
52.00357781753131,-39.25,0520m392
52.01005025125628,-34.25,0520m342
52.01574803149607,-28.25,0520m282
52.018348623853214,-41.0,0520m410
52.02229299363057,-29.5,0520m295
52.03125,-37.0,0520m370
52.03583061889251,-31.75,0520m317
52.03866432337434,-38.0,0520m380
52.0398773006135,-25.25,0520m252
52.041984732824424,-43.5,0520m435
52.042833607907745,-32.75,0520m327
52.05,-33.75,0520m337
52.050290135396516,-44.25,0520m442
52.05329153605015,-27.75,0520m277
52.054054054054056,-39.75,0520m397
52.05733558178752,-34.75,0520m347
52.06022187004754,-29.0,0520m290
52.06484641638225,-35.75,0520m357
52.07024029574861,-41.5,0520m415
52.07455429497569,-31.25,0520m312
52.08196721311475,-32.25,0520m322
52.083333333333336,-26.0,0520m260
52.08849557522124,-38.5,0520m385
52.08955223880597,-33.25,0520m332
52.090483619344774,-27.25,0520m272
52.09615384615385,-44.0,0520m440
52.09779179810725,-28.5,0520m285
52.10526315789474,-35.25,0521m352
52.10526315789474,-40.25,0521m402
52.10526315789474,-44.75,0521m447
52.11290322580645,-30.75,0521m307
52.11340206185567,-36.25,0521m362
52.11981566820276,-25.5,0521m255
52.12173913043478,-37.25,0521m372
52.12290502793296,-42.0,0521m420
52.12732919254658,-26.75,0521m267
52.132075471698116,-42.75,0521m427
52.135007849293565,-28.0,0521m280
52.13903743315508,-39.0,0521m390
52.15088282504013,-30.25,0521m302
52.157221206581355,-40.75,0521m407
52.16262975778547,-36.75,0521m367
52.16383307573416,-26.25,0521m262
52.16748768472906,-32.5,0521m325
52.171628721541154,-37.75,0521m377
52.171875,-27.5,0521m275
52.17607973421927,-33.5,0521m335
52.18487394957983,-34.5,0521m345
52.18631178707224,-43.25,0521m432
